intron	logef	control	epileptic	deltapsi
chr1:65175368:65179763:clu_1330_NA	-0.125432855016871	0.0236219191241985	0.0245933875098403	0.000971468385641772
chr1:65175368:65181628:clu_1330_NA	0.29377665322095	0.0310051327127104	0.0490904649474677	0.0180853322347573
chr1:65175368:65186305:clu_1330_NA	0.195776643384524	0.0198371930335964	0.0284762571907863	0.00863906415718986
chr1:65181698:65186209:clu_1330_NA	0.243514282433565	0.0142573482085586	0.0214671127385422	0.00720976452998359
chr1:65181698:65186305:clu_1330_NA	-0.413361025211433	0.0484636719255922	0.037833269596549	-0.0106304023290432
chr1:65192294:65192531:clu_1331_NA	0.0408911317687663	0.327963981592275	0.307893070605755	-0.02007091098652
chr1:65192294:65192534:clu_1331_NA	0.222839189431643	0.159899686586847	0.180069606090744	0.0201699195038964
chr1:65192294:65195656:clu_1331_NA	-0.497453455017305	0.120262634220736	0.0659028799363099	-0.0543597542844256
chr1:65192566:65195656:clu_1331_NA	0.233723133816895	0.391873697600142	0.446134443367192	0.0542607457670493
chr1:65195774:65196612:clu_1332_NA	0.115874373002227	0.442495902007878	0.500532697366688	0.05803679535881
chr1:65195774:65202716:clu_1332_NA	0.0410396575425309	0.102926016649681	0.108030916748164	0.00510490009848254
chr1:65196783:65202716:clu_1332_NA	-0.156914030544758	0.454578081342441	0.391436385885148	-0.0631416954572925
chr1:65223652:65224162:clu_1333_NA	-0.209519638640005	0.441317186915725	0.402341562275369	-0.0389756246403556
chr1:65223652:65230794:clu_1333_NA	0.428087530005718	0.113106864886146	0.195093273737471	0.0819864088513251
chr1:65224329:65230794:clu_1333_NA	-0.218567891365713	0.445575948198129	0.402565163987159	-0.0430107842109695
chr1:66175495:66193119:clu_1334_NA	-0.0346790309141055	0.116346852366646	0.109662307980895	-0.00668454438575097
chr1:66175495:66251662:clu_1334_NA	0.0442926985198154	0.678387561833829	0.691954608904036	0.0135670470702075
chr1:66193181:66251662:clu_1334_NA	-0.00961366760570983	0.205265585799526	0.198383083115069	-0.00688250268445656
chr1:66251712:66322404:clu_1335_NA	0.0706047119668241	0.186173176262781	0.208521448087101	0.0223482718243199
chr1:66322142:66322404:clu_1335_NA	-0.0706047119668241	0.813826823737219	0.791478551912899	-0.0223482718243201
chr1:66322334:66362203:clu_1336_NA	0.593528065497953	0.000784896193349445	0.00198425440358379	0.00119935821023434
chr1:66322468:66362203:clu_1336_NA	-0.353064662196957	0.36044793243647	0.353612550294386	-0.00683538214208423
chr1:66322468:66362207:clu_1336_NA	0.142395195376645	0.000961576943913311	0.00154826271540945	0.000586685771496139
chr1:66322468:66380489:clu_1336_NA	-0.156986386168655	0.00102604154025285	0.00122463252304869	0.000198590982795836
chr1:66362280:66380489:clu_1336_NA	-0.372611638124895	0.375312007838222	0.361067540374103	-0.0142444674641191
chr1:66362280:66399389:clu_1336_NA	0.20333479766455	0.00106005374087936	0.0018140707876984	0.000754017046819041
chr1:66380773:66399389:clu_1336_NA	-0.263521548978502	0.238873757576672	0.256295896548502	0.0174221389718298
chr1:66387068:66399389:clu_1336_NA	-0.333618837774818	0.0208806159677266	0.0208868838638772	6.26789615056772e-06
chr1:66387135:66399389:clu_1336_NA	0.540545014704678	0.000653117762513757	0.00156590848939139	0.00091279072687763
chr1:66399502:66401444:clu_1337_NA	0.0440435237709658	0.973207229705218	0.975410814577111	0.00220358487189354
chr1:66399502:66401447:clu_1337_NA	-0.0440435237709658	0.0267927702947822	0.0245891854228887	-0.00220358487189353
chr1:66401521:66410574:clu_1338_NA	-0.240081049350883	0.00803149812523044	0.00616695277782563	-0.00186454534740481
chr1:66401521:66412407:clu_1338_NA	0.0173988018681247	0.340150635870473	0.337883843976884	-0.00226679189358836
chr1:66401521:66412419:clu_1338_NA	0.0937378609554092	0.0278044616782794	0.0298101569385964	0.00200569526031701
chr1:66401521:66420135:clu_1338_NA	0.240921384930935	0.0297878894374246	0.0370007474070459	0.0072128579696213
chr1:66410819:66412407:clu_1338_NA	-0.220886507242006	0.00781568327075451	0.00611754391561026	-0.00169813935514425
chr1:66416866:66420135:clu_1338_NA	0.00960715537697336	0.53192056801163	0.524274885189755	-0.00764568282187572
chr1:66416866:66420138:clu_1338_NA	0.0993023534614477	0.0544892636062083	0.0587458697942831	0.00425660618807476
chr1:66416550:66416732:clu_1339_NA	0.0837904519049	0.91129292239991	0.923938663229899	0.012645740829989
chr1:66416550:66416735:clu_1339_NA	-0.0837904519049	0.0887070776000898	0.0760613367701007	-0.0126457408299891
chr1:66425528:66431527:clu_1340_NA	0.105512455994689	0.0242515739618529	0.0322245269122936	0.00797295295044069
chr1:66425528:66433514:clu_1340_NA	-0.194027626673782	0.954487354130576	0.94000073648194	-0.0144866176486367
chr1:66431619:66433514:clu_1340_NA	0.0885151706790932	0.0212610719075708	0.0277747366057668	0.00651366469819597
chr1:66521586:66525643:clu_1341_NA	0.0096775273008072	0.274316979130668	0.278186717782392	0.00386973865172352
chr1:66521601:66525643:clu_1341_NA	-0.0096775273008072	0.725683020869332	0.721813282217608	-0.00386973865172358
chr1:66549936:66550946:clu_1342_NA	-0.0172713015339554	0.680559599646981	0.673003724147517	-0.00755587549946413
chr1:66549942:66550946:clu_1342_NA	0.0172713015339554	0.319440400353019	0.326996275852483	0.00755587549946407
chr1:66601220:66606452:clu_1343_NA	0.105950394807644	0.126635541675439	0.159009964400571	0.0323744227251327
chr1:66601220:66608392:clu_1343_NA	-0.19469966411887	0.777817176728383	0.723062096311786	-0.0547550804165966
chr1:66606655:66608392:clu_1343_NA	0.0887492693112265	0.0955472815961785	0.117927939287642	0.0223806576914639
chr1:66626614:66627191:clu_1344_NA	-0.00921960435457018	0.4307861220713	0.426270544989904	-0.00451557708139644
chr1:66626614:66627194:clu_1344_NA	0.00921960435457018	0.5692138779287	0.573729455010096	0.00451557708139638
chr1:66654602:66669096:clu_1345_NA	0.109857505762387	0.505497324530879	0.507271266897578	0.00177394236669981
chr1:66654602:66671586:clu_1345_NA	-0.237987985692929	0.0404061323880425	0.0286352716300037	-0.0117708607580388
chr1:66669296:66671586:clu_1345_NA	0.128130479930543	0.454096543081079	0.464093461472418	0.00999691839133882
chr1:66683287:66685616:clu_1346_NA	-0.0231535208856798	0.521144530227504	0.504601863656797	-0.0165426665707071
chr1:66683287:66692508:clu_1346_NA	-0.0431691436679466	0.106137430371533	0.10073179215915	-0.00540563821238346
chr1:66685672:66692508:clu_1346_NA	0.0663226645536265	0.372718039400963	0.394666344184053	0.0219483047830906
chr1:66693803:66694365:clu_1347_NA	-0.0376841038919584	0.47063186857987	0.475514768310301	0.00488289973043043
chr1:66693803:66695330:clu_1347_NA	0.141864917532793	0.0911366178012127	0.110192677109001	0.0190560593077885
chr1:66694564:66695330:clu_1347_NA	-0.104180813640834	0.438231513618917	0.414292554580698	-0.0239389590382191
chr1:66701028:66706446:clu_1349_NA	-0.114900582609765	0.692180230770434	0.653589855527238	-0.0385903752431959
chr1:66701636:66706446:clu_1349_NA	0.100187979368664	0.161887799894024	0.189544858290466	0.0276570583964423
chr1:66701648:66706446:clu_1349_NA	0.0147126032411008	0.145931969335542	0.156865286182296	0.0109333168467536
chr1:66715247:66715959:clu_1350_NA	-0.0909239593917421	0.458540180171765	0.442730734373323	-0.0158094457984415
chr1:66715247:66717754:clu_1350_NA	0.124380832432677	0.0203290212599412	0.0243435789352922	0.00401455767535101
chr1:66716045:66717754:clu_1350_NA	-0.0334568730409346	0.521130798568294	0.532925686691385	0.0117948881230905
chr1:67038591:67038776:clu_1354_NA	0.318821454185731	0.415359203176323	0.573412773740138	0.158053570563815
chr1:67038591:67038802:clu_1354_NA	-0.318821454185731	0.584640796823677	0.426587226259862	-0.158053570563815
chr1:68042738:68043908:clu_1355_NA	0.0642931616898945	0.106211442144052	0.127371327643256	0.0211598854992039
chr1:68042738:68071518:clu_1355_NA	-0.184704934889568	0.782765893387478	0.731802291252562	-0.0509636021349159
chr1:68043955:68071518:clu_1355_NA	0.120411773199673	0.11102266446847	0.140826381104182	0.0298037166357119
chr1:71597387:71598374:clu_1358_NA	0.449679323976403	0.0345427629697393	0.0644936374089361	0.0299508744391968
chr1:71597672:71598374:clu_1358_NA	-0.250434222743377	0.134151255869358	0.124365262760167	-0.00978599310919055
chr1:71597747:71598374:clu_1358_NA	-0.199245101233025	0.831305981160903	0.811141099830897	-0.0201648813300062
chr1:71602497:71603660:clu_1359_NA	0.119451395837435	0.244728817105376	0.278431996082598	0.0337031789772212
chr1:71602497:71604970:clu_1359_NA	-0.0466740975479008	0.50577260937406	0.487351100088431	-0.0184215092856287
chr1:71603929:71604970:clu_1359_NA	-0.0727772982895338	0.249498573520564	0.234216903828971	-0.0152816696915924
chr1:71612650:71613763:clu_1360_NA	-0.072900713743128	0.225764798403077	0.197132531710392	-0.0286322666926857
chr1:71612650:71615360:clu_1360_NA	0.153535430511776	0.57751400440762	0.632418492341042	0.0549044879334222
chr1:71614035:71615360:clu_1360_NA	-0.0806347167686476	0.196721197189303	0.170448975948566	-0.0262722212407363
chr1:72274967:72276166:clu_1362_NA	-0.138047056399685	0.592193407786169	0.604858078800497	0.0126646710143283
chr1:72274967:72277287:clu_1362_NA	0.441609745638585	0.0439992662056239	0.0802374468974141	0.0362381806917902
chr1:72276331:72277287:clu_1362_NA	-0.3035626892389	0.363807326008207	0.314904474302089	-0.0489028517061184
chr1:72284466:72292920:clu_1363_NA	-0.124154730041474	0.19524805070204	0.18734080822492	-0.00790724247712038
chr1:72284466:72297770:clu_1363_NA	-0.0709021554795766	0.418250834727515	0.423262505568238	0.0050116708407229
chr1:72284472:72297770:clu_1363_NA	0.404102283205385	0.0653331297852385	0.10631590790528	0.0409827781200416
chr1:72293045:72297770:clu_1363_NA	-0.209045397684334	0.321167984785207	0.283080778301563	-0.0380872064836441
chr1:72536769:72585638:clu_1365_NA	0.0542178347421991	0.161808253337705	0.187358046430687	0.0255497930929828
chr1:72537153:72585638:clu_1365_NA	0.48048434458438	0.0584437376257467	0.103641778038918	0.0451980404131712
chr1:72583438:72585206:clu_1365_NA	-0.0190758479084417	0.0261805705295509	0.0281721339139276	0.00199156338437675
chr1:72583438:72585638:clu_1365_NA	-0.18850509555444	0.722241533370585	0.65605599698109	-0.0661855363894949
chr1:72583737:72585638:clu_1365_NA	-0.327121235863697	0.0313259051364125	0.0247720446353766	-0.00655386050103591
chr1:74236899:74246080:clu_1369_NA	0.131978887608455	0.979918294218592	0.984504941178866	0.00458664696027422
chr1:74237047:74246080:clu_1369_NA	-0.131978887608455	0.0200817057814083	0.0154950588211341	-0.00458664696027416
chr1:74284041:74284174:clu_1370_NA	-0.647331967186137	0.0140885600692731	0.00576799594130224	-0.00832056412797089
chr1:74284041:74284503:clu_1370_NA	0.244200151525126	0.928907852404946	0.927509682124849	-0.00139817028009737
chr1:74284044:74284503:clu_1370_NA	0.40313181566101	0.0570035875257809	0.0667223219338493	0.00971873440806836
chr1:74286010:74287092:clu_1371_NA	-0.0102765502147087	0.337779715471821	0.330310406345364	-0.00746930912645649
chr1:74286010:74347385:clu_1371_NA	0.0695782886542163	0.41455597652341	0.439088827967372	0.0245328514439628
chr1:74332791:74347385:clu_1371_NA	-0.0593017384395075	0.247664308004769	0.230600765687263	-0.0170635423175063
chr1:74456220:74459915:clu_1372_NA	0.211597237216398	0.481038400191706	0.526225376206409	0.0451869760147035
chr1:74456220:74461566:clu_1372_NA	-0.312877020194427	0.104267687009659	0.067509595294722	-0.0367580917149369
chr1:74459980:74461566:clu_1372_NA	0.101279782978029	0.414693912798635	0.406265028498869	-0.00842888429976668
chr1:74557872:74560290:clu_1373_NA	0.236192927031672	0.826801757747989	0.884475681381773	0.0576739236337837
chr1:74557872:74560293:clu_1373_NA	-0.236192927031672	0.173198242252011	0.115524318618227	-0.0576739236337837
chr1:74560493:74562055:clu_1374_NA	0.101399887328611	0.909992169585137	0.925279343033089	0.0152871734479515
chr1:74561937:74562055:clu_1374_NA	-0.101399887328611	0.0900078304148628	0.0747206569669115	-0.0152871734479513
chr1:74588393:74589486:clu_1375_NA	0.169696647386873	0.158418802167883	0.161729488997957	0.00331068683007391
chr1:74588393:74589960:clu_1375_NA	-0.369294635371066	0.0529468790979724	0.0315313028176196	-0.0214155762803528
chr1:74588487:74589486:clu_1375_NA	0.206092836595521	0.118948820050844	0.125935825004185	0.00698700495334179
chr1:74588487:74589960:clu_1375_NA	-0.181392675482099	0.02094547739642	0.0150520827415806	-0.00589339465483937
chr1:74589878:74589960:clu_1375_NA	0.174897826870771	0.648740021286881	0.665751300438657	0.0170112791517765
chr1:74590459:74590671:clu_1376_NA	-0.098032899752929	0.517752069446984	0.490115008722275	-0.0276370607247089
chr1:74590459:74590960:clu_1376_NA	0.0885671984639371	0.0180997322738442	0.0206484617034603	0.00254872942961612
chr1:74590734:74590960:clu_1376_NA	0.009465701288992	0.464148198279172	0.489236529574265	0.0250883312950927
chr1:74595298:74595631:clu_1377_NA	-0.0387270138521097	0.309700003618951	0.293389978363173	-0.0163100252557778
chr1:74595301:74595631:clu_1377_NA	0.0387270138521097	0.690299996381049	0.706610021636827	0.0163100252557778
chr1:75141503:75141700:clu_1378_NA	-0.119734896830371	0.1118542489323	0.0901824715060452	-0.0216717774262549
chr1:75141503:75142058:clu_1378_NA	0.119734896830371	0.8881457510677	0.909817528493955	0.0216717774262547
chr1:75143953:75144304:clu_1379_NA	0.119133821036728	0.964809039061153	0.972061368842665	0.00725232978151225
chr1:75143953:75144392:clu_1379_NA	-0.119133821036728	0.0351909609388468	0.0279386311573346	-0.00725232978151223
chr1:75145350:75145680:clu_1380_NA	0.00460441935945139	0.00585237186399184	0.00590619454868009	5.38226846882508e-05
chr1:75145353:75145680:clu_1380_NA	-0.00460441935945139	0.994147628136008	0.99409380545132	-5.38226846882317e-05
chr1:75177766:75177922:clu_1382_NA	-0.0423105034689744	0.925215419105901	0.919145549944101	-0.00606986916179997
chr1:75177766:75177951:clu_1382_NA	0.0423105034689745	0.0747845808940985	0.0808544500558986	0.00606986916180004
chr1:75183116:75184456:clu_1383_NA	-0.0403647782756617	0.469922387695283	0.453195541822388	-0.0167268458728951
chr1:75183116:75184689:clu_1383_NA	0.0130708153355271	0.0130244328218674	0.0132502812476978	0.000225848425830457
chr1:75184573:75184689:clu_1383_NA	0.0272939629401347	0.517053179482849	0.533554176929914	0.0165009974470647
chr1:75188102:75189563:clu_1384_NA	0.0488446600790431	0.017106187879811	0.0188285753559858	0.00172238747617481
chr1:75188106:75189563:clu_1384_NA	-0.0488446600790431	0.982893812120189	0.981171424644014	-0.00172238747617492
chr1:75190877:75191487:clu_1385_NA	-0.179270036434055	0.0742552674429718	0.0632698134413227	-0.010985454001649
chr1:75190877:75191824:clu_1385_NA	-0.0458282116771105	0.441657679115397	0.430039275338261	-0.0116184037771363
chr1:75190880:75191487:clu_1385_NA	0.20690020074284	0.0193535836668435	0.0242628763340344	0.00490929266719097
chr1:75190880:75191824:clu_1385_NA	0.0181980473683257	0.464733469774787	0.482428034886382	0.0176945651115943
chr1:75192677:75194178:clu_1386_NA	0.011124187864706	0.351842463221756	0.322315534500163	-0.0295269287215932
chr1:75192677:75194841:clu_1386_NA	-0.239482399476986	0.141408477638153	0.100825729709703	-0.0405827479284498
chr1:75194284:75194841:clu_1386_NA	0.22835821161228	0.506749059140091	0.576858735790134	0.070109676650043
chr1:75211024:75211240:clu_1387_NA	0.0376281549271791	0.175440997736759	0.180323366215573	0.00488236847881376
chr1:75211052:75211240:clu_1387_NA	0.0096040774412326	0.744727474820255	0.744299267589765	-0.000428207230490085
chr1:75211158:75211240:clu_1387_NA	-0.0472322323684116	0.0798315274429857	0.075377366194662	-0.00445416124832367
chr1:75213006:75213133:clu_1388_NA	-0.0123584117492761	0.559888158160642	0.544248019552994	-0.015640138607648
chr1:75213006:75213576:clu_1388_NA	-0.04293100432047	0.0206354977975553	0.0194550798218588	-0.00118041797569654
chr1:75213228:75213576:clu_1388_NA	0.0552894160697461	0.419476344041803	0.436296900625147	0.0168205565833446
chr1:75217434:75218425:clu_1389_NA	0.301800062510551	0.00241590624132777	0.00384253883193434	0.00142663259060657
chr1:75217434:75219193:clu_1389_NA	-0.163835951308764	0.992023875375833	0.990460504914417	-0.00156337046141641
chr1:75217434:75219426:clu_1389_NA	-0.137964111201787	0.00556021838283921	0.00569695625364906	0.000136737870809841
chr1:75243661:75244563:clu_1390_NA	-0.0453528409504866	0.0781138572167746	0.0725117900071231	-0.00560206720965141
chr1:75243661:75244794:clu_1390_NA	0.0397888004365476	0.794364151912885	0.802928224909273	0.00856407299638806
chr1:75244590:75244794:clu_1390_NA	0.00556404051393901	0.12752199087034	0.124559985083604	-0.00296200578673661
chr1:75256877:75257293:clu_1391_NA	-0.236605404168273	0.00381659860265049	0.00238116222463969	-0.0014354363780108
chr1:75256880:75257293:clu_1391_NA	0.236605404168273	0.99618340139735	0.99761883777536	0.0014354363780108
chr1:75257388:75257945:clu_1392_NA	-0.342627766157088	0.00370100632711625	0.00224048394356584	-0.0014605223835504
chr1:75257424:75257942:clu_1392_NA	0.182652663701419	0.0336714947344174	0.0344675803243347	0.000796085589917228
chr1:75257424:75257945:clu_1392_NA	0.159975102455669	0.962627498938466	0.963291935732099	0.00066443679363315
chr1:75260667:75262027:clu_1393_NA	0.0338112333728871	0.566127727849154	0.551899265760248	-0.0142284620889053
chr1:75260667:75262323:clu_1393_NA	-0.129806152114438	0.00955588678009673	0.00790966805448162	-0.00164621872561511
chr1:75262140:75262323:clu_1393_NA	0.0959949187415511	0.42431638537075	0.44019106618527	0.0158746808145203
chr1:75262373:75263597:clu_1394_NA	-0.244004200104361	0.0152736927554044	0.0101643795268982	-0.00510931322850617
chr1:75262373:75263948:clu_1394_NA	0.0473045660597214	0.0306371556930578	0.0272834355383234	-0.00335372015473442
chr1:75262373:75264004:clu_1394_NA	0.175888178309557	0.928774729696951	0.940598227700834	0.0118234980038829
chr1:75262373:75264225:clu_1394_NA	0.0208114557350822	0.0253144218545869	0.0219539572339446	-0.0033604646206423
chr1:75274046:75274168:clu_1395_NA	-0.0292553264865742	0.581341814102213	0.584930507506721	0.00358869340450896
chr1:75274046:75274397:clu_1395_NA	0.0754032312267986	0.00690553165133584	0.00771476081044102	0.000809229159105179
chr1:75274210:75274397:clu_1395_NA	-0.0461479047402243	0.411752654246452	0.407354731682838	-0.00439792256361404
chr1:75316803:75316891:clu_1396_NA	-0.258562571974309	0.225177788109755	0.147685763583133	-0.0774920245266213
chr1:75316803:75317335:clu_1396_NA	0.258562571974309	0.774822211890245	0.852314236416867	0.0774920245266214
chr1:75384987:75387798:clu_1398_NA	0.0589116801220007	0.0304089224729899	0.0346780678314205	0.00426914535843054
chr1:75385164:75387798:clu_1398_NA	0.0797966779282546	0.172792057480292	0.201209219123876	0.0284171616435843
chr1:75385164:75390979:clu_1398_NA	0.39805271677588	0.020294207861354	0.0324872571048831	0.0121930492435292
chr1:75385676:75387798:clu_1398_NA	-0.132623831005838	0.269048440328776	0.253338691802598	-0.0157097485261788
chr1:75385676:75387801:clu_1398_NA	-0.121196845430848	0.0316080581050923	0.0301045081891214	-0.00150354991597087
chr1:75385676:75390979:clu_1398_NA	-0.151747752987524	0.0272600691562621	0.0251821371137587	-0.00207793204250348
chr1:75389104:75390979:clu_1398_NA	-0.131192645401925	0.448588244595234	0.423000118834343	-0.0255881257608909
chr1:75391944:75401055:clu_1399_NA	-0.278697760162273	0.939243554503124	0.8985126045375	-0.0407309499656241
chr1:75400262:75401055:clu_1399_NA	0.278697760162273	0.0607564454968757	0.1014873954625	0.0407309499656242
chr1:75402473:75403777:clu_1400_NA	-0.0209044218229945	0.81552034211888	0.809147187212824	-0.00637315490605572
chr1:75402473:75404887:clu_1400_NA	0.0209044218229945	0.18447965788112	0.190852812787176	0.00637315490605572
chr1:75436011:75436778:clu_1401_NA	0.0339577227655723	0.345874492852108	0.370650035460239	0.024775542608131
chr1:75436312:75436778:clu_1401_NA	-0.10350293998854	0.549869620345101	0.513578493973702	-0.0362911263713996
chr1:75436312:75436784:clu_1401_NA	0.0695452172229678	0.104255886802791	0.115771470566059	0.0115155837632685
chr1:75477540:75478792:clu_1402_NA	-0.152403918476111	0.0378106912040336	0.0309541872214326	-0.00685650398260091
chr1:75477818:75478270:clu_1402_NA	0.120409105780279	0.118167381946806	0.127081868904976	0.00891448695816983
chr1:75477818:75478792:clu_1402_NA	0.0503117103735085	0.779626570437042	0.781681258142245	0.00205468770520245
chr1:75478412:75478792:clu_1402_NA	-0.0183168976776758	0.064395356412118	0.0602826857313465	-0.00411267068077149
chr1:75479885:75480193:clu_1403_NA	-0.185439224127595	0.942259725157137	0.918448234845431	-0.0238114903117054
chr1:75479885:75480265:clu_1403_NA	0.185439224127595	0.0577402748428635	0.0815517651545689	0.0238114903117053
chr1:75480329:75482569:clu_1404_NA	0.0709827459986345	0.263427193072739	0.29188108310209	0.0284538900293508
chr1:75480397:75482569:clu_1404_NA	-0.0709827459986345	0.736572806927261	0.70811891689791	-0.0284538900293507
chr1:75546382:75546772:clu_1406_NA	0.226233469260495	0.186567600605948	0.229713290660236	0.0431456900542886
chr1:75546382:75546815:clu_1406_NA	-0.0361137284631213	0.106707684795826	0.101067064988471	-0.00564061980735472
chr1:75546613:75546772:clu_1406_NA	0.0493089698161443	0.475430947446542	0.490455954039928	0.0150250065933864
chr1:75546613:75546815:clu_1406_NA	-0.239428710613518	0.231293767151685	0.178763690311364	-0.0525300768403203
chr1:75551820:75552139:clu_1407_NA	0.138385963800806	0.04615397911348	0.0599880535883902	0.0138340744749102
chr1:75551820:75552153:clu_1407_NA	-0.138385963800806	0.95384602088652	0.94001194641161	-0.0138340744749101
chr1:77373847:77374742:clu_1408_NA	-0.0393353245655649	0.145257731625338	0.135760103138122	-0.00949762848721628
chr1:77373847:77374771:clu_1408_NA	0.0393353245655648	0.854742268374662	0.864239896861878	0.00949762848721625
chr1:77507211:77511683:clu_1409_NA	-0.0285714771033402	0.453970239146943	0.470754607450977	0.0167843683040341
chr1:77507211:77514941:clu_1409_NA	0.128915537418683	0.00901689028443539	0.0109450997308708	0.00192820944643537
chr1:77511750:77514941:clu_1409_NA	-0.100344060315343	0.537012870568622	0.518300292818152	-0.0187125777504695
chr1:78480013:78482308:clu_1410_NA	0.10840030125754	0.0198510388603987	0.0221732701889471	0.00232223132854844
chr1:78480111:78482308:clu_1410_NA	0.0101180104761772	0.520952086762647	0.527425149893591	0.00647306313094387
chr1:78480111:78488785:clu_1410_NA	-0.106586427532253	0.0487713751433465	0.0439383719067967	-0.00483300323654971
chr1:78482363:78488785:clu_1410_NA	-0.0119318842014639	0.410425499233608	0.406463208010665	-0.00396229122294262
chr1:78658103:78663141:clu_1411_NA	0.126935067553214	0.178898694228759	0.206008390808074	0.0271096965793144
chr1:78658103:78681593:clu_1411_NA	0.136703786049973	0.384753916617494	0.44740752989017	0.0626536132726762
chr1:78663280:78664326:clu_1411_NA	-0.000719956948308492	0.0270942405243028	0.0274609051546735	0.00036666463037073
chr1:78663280:78681593:clu_1411_NA	-0.262918896654879	0.409253148629444	0.319123174147082	-0.0901299744823613
chr1:78705391:78706258:clu_1412_NA	0.138805669256261	0.99210122848004	0.994004480308883	0.00190325182884343
chr1:78705391:78706262:clu_1412_NA	-0.138805669256261	0.00789877151995994	0.00599551969111659	-0.00190325182884334
chr1:79821557:79858011:clu_1413_NA	0.291607998503712	0.00471133350501982	0.00841035372843224	0.00369902022341241
chr1:79821557:79858511:clu_1413_NA	-0.291607998503712	0.99528866649498	0.991589646271568	-0.0036990202234124
chr1:80304193:80308517:clu_1414_NA	0.631170297913014	0.0144184557057977	0.0258603925284594	0.0114419368226617
chr1:80304193:80321785:clu_1414_NA	-0.137448844133632	0.0414068044338576	0.0344334888389913	-0.00697331559486628
chr1:80304193:80322859:clu_1414_NA	0.0564695966085183	0.857147491689227	0.865331633517591	0.00818414182836413
chr1:80304193:80322987:clu_1414_NA	-0.00605533970559708	0.0457645871839411	0.043401259821603	-0.00236332736233809
chr1:80308616:80322859:clu_1414_NA	-0.572432143604564	0.0214924251582896	0.0115686821607957	-0.00992374299749385
chr1:80321912:80322859:clu_1414_NA	0.0282964329222603	0.0197702358288873	0.0194045431325597	-0.00036569269632759
chr1:80501826:80503919:clu_1415_NA	-0.000347978323435913	0.270231926037741	0.269512510722004	-0.000719415315737326
chr1:80501826:80505325:clu_1415_NA	0.0104209508155014	0.474612140103743	0.478473624473559	0.00386148436981559
chr1:80503994:80505325:clu_1415_NA	-0.0100729724920654	0.255155933858516	0.252013864804438	-0.00314206905407821
chr1:80526330:80528233:clu_1416_NA	-0.0474334666018288	0.410523087608072	0.390334823558426	-0.020188264049646
chr1:80526330:80528649:clu_1416_NA	-0.0107691969549832	0.188431149050933	0.185855534478425	-0.00257561457250771
chr1:80528331:80528649:clu_1416_NA	0.058202663556812	0.401045763340996	0.423809641963149	0.0227638786221536
chr1:80530288:80531174:clu_1417_NA	-0.18760743782795	0.0223419998161516	0.0154601826423499	-0.00688181717380168
chr1:80530293:80531174:clu_1417_NA	0.18760743782795	0.977658000183849	0.98453981735765	0.00688181717380154
chr1:80540551:80541228:clu_1418_NA	0.0693307723547885	0.616300973699956	0.648519655795125	0.0322186820951693
chr1:80540578:80541228:clu_1418_NA	-0.0693307723547885	0.383699026300044	0.351480344204875	-0.0322186820951694
chr1:82727336:82728067:clu_1422_NA	0.223280474497786	0.0243907463954414	0.0315682991538796	0.00717755275843812
chr1:82727336:82729216:clu_1422_NA	-0.0369629774047795	0.939904278642459	0.937750759044162	-0.00215351959829624
chr1:82728238:82729216:clu_1422_NA	-0.186317497093006	0.0357049749620999	0.030680941801958	-0.00502403316014189
chr1:82731282:82735416:clu_1423_NA	0.0811202266046391	0.224736724905216	0.254257539939126	0.0295208150339095
chr1:82731282:82735419:clu_1423_NA	-0.0811202266046391	0.775263275094784	0.745742460060875	-0.0295208150339095
chr1:82735507:82737013:clu_1424_NA	-0.167991937697892	0.0116813023524255	0.00981456605557002	-0.00186673629685545
chr1:82735507:82741818:clu_1424_NA	-0.0304571591495309	0.281959228798031	0.271829600361369	-0.0101296284366618
chr1:82735507:82741935:clu_1424_NA	0.059926338222792	0.0061081949839708	0.00644579336074911	0.000337598376778308
chr1:82735507:82747083:clu_1424_NA	0.195220453628066	0.0332878631473443	0.0402167426297175	0.00692887948237313
chr1:82735507:82750520:clu_1424_NA	0.285155664543283	0.0791980160098945	0.104687214074454	0.0254891980645593
chr1:82737087:82741818:clu_1424_NA	-0.147184690905909	0.00619673098798484	0.00531592631733799	-0.000880804670646857
chr1:82741976:82745524:clu_1424_NA	-0.0681233776839635	0.0378971122619245	0.0351850619461687	-0.00271205031575581
chr1:82741976:82747083:clu_1424_NA	-0.0602923353170805	0.200575961638169	0.187686079791197	-0.0128898818469718
chr1:82741976:82750520:clu_1424_NA	0.119351741217929	0.0232491876595563	0.0260363076346958	0.00278711997513946
chr1:82745556:82747083:clu_1424_NA	-0.189364512399738	0.0359951481863555	0.029603414887283	-0.00639173329907256
chr1:82747142:82750520:clu_1424_NA	0.00375981554204486	0.283851253974344	0.283179292941458	-0.000671961032886026
chr1:82876324:82880008:clu_1425_NA	0.376691964309576	0.151571805458902	0.193356346840619	0.041784541381717
chr1:82876324:82880747:clu_1425_NA	-0.246562920589382	0.0260053657689509	0.0177879875838344	-0.00821737818511646
chr1:82876324:82882228:clu_1425_NA	0.0823402554795853	0.617320543929454	0.586699091475853	-0.0306214524536008
chr1:82880127:82882228:clu_1425_NA	0.215560374059394	0.165226118726928	0.179407315986127	0.0141811972591985
chr1:82880818:82882228:clu_1425_NA	-0.428029673259172	0.0398761661157645	0.0227492581135662	-0.0171269080021983
